24540|Spell: Terror of Shadows|14057|31073
15672|Spell: Retribution|14021|30993
30436|Spell: Fixation of Ro|14003|30956
15495|Spell: Cackling Bones|13999|30945
15745|Song: Cassindra's Elegy|13948|30834
19426|Spell: Dustdevil|13925|30781
30429|Spell: Blast of Poison|13905|30737
29672|Totem of Disruption|13870|1149750
15430|Spell: Storm Strength|13866|30651
15694|Spell: Pact of Shadow|13863|30645
15510|Spell: Blizzard Blast|13831|30573
27974|Spell: Translocate:Twilight|13753|30401
19489|Spell: Translocate: Cazic|13752|30399
1257|Tattered Arm Wrappings|13300|294000
1260|Grave Sandals|13300|294000
1262|Elliptical Veil|13300|294000
1647|Loam Encrusted Sash|13300|294000
3009|Chainmail Bracelet|13300|14700
3021|Small Chainmail Bracelet|13300|14700
3033|Large Chainmail Bracelet|13300|14700
3207|Sebilite Scale Vambraces|13300|29400
3267|Goblin Forged Iron Armplates|13300|14700
3268|Goblin Forged Chainmail Bracelet|13300|14700
4368|Lupine Forged Bracer|13300|14700
17404|Large Soiled Bag|13300|14700
29091|Sentry Shield|13300|73500
31506|Netted Kelp Sash|13300|294000
11539|Hammer of Flattening|12967|179156
29678|Square Helm|12920|1071000
14732|Shroud of Nature|12887|185175
11536|Giant Tree Flayer|12882|213570
11909|Hand Woven Leggings|12877|185025
15142|Spell: Allure of the Wild|12855|28417
11953|Dusty Breastplate|12836|141876
11545|Straw Spun Belt|12825|170100
14721|Essence of Dol|12825|141750
16891|Sharkskin Tubing|12825|141750
15659|Spell: Conflagration|12752|28190
19487|Spell: Translocate: Ro|12720|28119
15673|Spell: Discordant Mind|12687|28045
15118|Spell: Banish Undead|12589|27829
11960|Goblin Juntah Harvester|12587|139125
15158|Spell: Stamina|12587|27825
19479|Spell: Incinerate Bones|12553|27749
15116|Spell: Banish Summoned|12540|27720
15742|Song: Denon's Desperate Dirge|12540|27722
3211|Sebilite Scale Boots|12350|27300
3219|Kylong Boots|12350|27300
3271|Goblin Forged Iron Boots|12350|13650
5010|Scythe|12350|13650
5402|Barbed Leather Whip|12350|61425
7002|Rapier|12350|13650
10029|Emerald|12350|13650
10143|Platinum Tiara|12350|2552550
10151|Adamantite Band|12350|68250
10163|Platinum Skull Ring|12350|68250
14720|Stone of Morid|12350|136500
21720|Ball of Elemental Clay|12350|13650
22097|Block of Velium|12350|40950
25156|Dwarf Bone Toothpick|12350|40950
25634|Chipped Emerald|12350|13650
29586|E'cian Ice Scales|12350|20475
29638|JarNal Long Sword|12350|1023750
30233|Shardwurm Eye|12350|136500
6692|Smoldering Brand|12120|133959
14757|Bargynn's Torch|12120|133959
29674|Coldstone Wreath|11970|992250
29676|Bloodshrine Necklace|11970|992250
29679|Runed Elder Staff|11970|992250
25585|Book of Dawn|11898|26302
4384|Paineel Steel Breastplate|11875|39375
10043|Jade Ring|11875|13125
14734|Whip of Strangulation|11875|91875
16514|Boneset|11804|13047
10581|Totem of the Warrior Spirit|11737|64863
11955|Gem Finder|11733|129685
15314|Spell: Resolution|11709|25884
24547|Song: Sionachie's Dreams|11705|25876
30398|Spell: Circle of Wakening Lands|11692|25846
15585|Spell: Illusion: Werewolf|11649|25752
15559|Spell: Ignite Bones|11643|25737
15605|Spell: Evacuate: Nek|11618|25683
15702|Song: McVaxius Berserker Crescendo|11592|25626
15630|Spell: Conjuration: Fire|11583|25605
27978|Spell: Dawnshroud Portal|11582|25603
23484|Spell: Restoration|11568|25571
30474|Spell: Boon of the Garou|11549|25529
19488|Spell: Translocate: West|11443|25296
15389|Spell: Guardian|11440|25290
15181|Spell: Weakness|11438|25284
11975|Tattered Mantle|11419|126220
27969|Spell: Translocate: Grimling|11419|25244
1259|Worm-eaten Gloves|11400|252000
1519|Crown of the Forlorn|11400|315000
1643|Loam Encrusted Choker|11400|252000
1649|Loam Encrusted Bracelet|11400|252000
1916|Skullhelm of Krenlek|11400|126000
3002|Iron Mask|11400|12600
3014|Small Iron Mask|11400|12600
3026|Large Iron Mask|11400|12600
3261|Goblin Forged Iron Mask|11400|100800
3266|Goblin Forged Chainmail Skirt|11400|12600
4361|Lupine Scale Snout Guard|11400|12600
5002|Long Sword|11400|12600
5004|Bastard Sword|11400|12600
5308|Gigantic Zweihander|11400|630000
6003|Mace|11400|12600
6007|Flail|11400|12600
6107|Pickbringers Chainmail Faceguard|11400|12600
7408|Shark Tooth|11400|189000
8087|Standard Bow Cam|11400|37800
10593|Goblin Gazughi Ring|11400|142695
10805|Flayed Skin Bracers|11400|88200
11546|Axe of the Iron Back|11400|630000
14714|Earring of Essence|11400|315000
22002|Plate Boot Mold|11400|12600
22015|Large Plate Boot Mold|11400|12600
22020|Small Plate Boot Mold|11400|12600
22505|Flawless Aquamarine|11400|12600
25611|Foreman's Skull Cap|11400|315000
28515|Ornately Runed Shell Necklace|11400|378000
28516|Runed Shell Necklace|11400|378000
29156|Small Stone Totem|11400|12600
29643|Laoch Warhammer|11400|945000
30106|Woven Frost Giant Beard|11400|126000
30231|White Scaled Tunic|11400|126000
30249|Blood Wolf Harness|11400|126000
31502|Netted Kelp Choker|11400|252000
31508|Netted Kelp Bracelet|11400|252000
10496|Sheet of Mithril|11191|12369
10498|Sheet of Adamantite|11191|12369
29673|Laoch Combat Gauntlets|11020|913500
29675|Walrusbone Shield|11020|913500
29677|Despair Needle|11020|913500
29681|Oiled Greaves|11020|913500
15140|Spell: Savage Spirit|10623|23484
15165|Spell: Guardian Spirit|10593|23417
15023|Spell: Force Strike|10578|23383
15689|Spell: Yegoreffs Animation|10573|23373
15033|Spell: Brilliance|10566|23358
19485|Spell: Translocate: Nek|10553|23328
15610|Spell: Succor: Lavastorm|10542|23303
30420|Spell: Invisibility to Undead|10542|23303
15154|Spell: Agility|10527|23272
15488|Spell: Symbol of Naltron|10523|23261
15660|Spell: Frost Storm|10490|23190
15109|Spell: Elemental Armor|10488|23186
15858|Spell: Scent of Darkness|10480|23167
19515|Spell: Cobalt Scar Gate|10477|23160
15714|Song: Psalm of Mystic Shielding|10451|23104
3206|Sebilite Scale Belt|10450|23100
3310|Dark Mail Gauntlets|10450|103950
7003|Spear|10450|11550
19398|Spell: Fetter|10450|23100
22075|Thin Blade Mold|10450|11550
22094|Large Brick of Velium|10450|34650
25059|Rune Etched Icewurm Fang|10450|11550
30070|Knotted Turtlebone Ring|10450|115500
7738|Spell: Spirit of the Scorpion|10394|22978
19518|Spell: Ring of Cobalt Scar|10389|22965
15853|Spell: Asystole|10377|22940
15114|Spell: Shock of Swords|10359|22900
15044|Spell: Yaulp III|10358|22898
28223|Gunthak Scimitar|10355|103005
29667|Mantle of Absorption|10260|850500
9266|Griffon Wing Cloak|9975|33075
15394|Spell: Diamondskin|9653|21340
19478|Spell: Translocate: Combine|9629|21285
15427|Spell: Form of the Great Wolf|9602|21226
30407|Spell: Wandering Mind|9590|21199
15163|Spell: Incapacitate|9586|21191
15168|Spell: Talisman of Altuna|9585|21189
15665|Spell: Drifting Death|9570|21155
19486|Spell: Translocate: Common|9540|21090
19427|Spell: Wind of the North|9529|21065
15484|Spell: Rune IV|9515|21033
1099|Mithril Boots|9500|42000
1100|Mithril Gauntlets|9500|42000
1112|Mithril Helm|9500|42000
1114|Shawl of Perception|9500|42000
1117|Velketor's Spell Book|9500|42000
1133|Shield of the Clawed Guardian|9500|42000
1134|Writ of Dragonkind|9500|42000
1135|Mask of Tinkering|9500|42000
1154|Sceptre of Destruction|9500|42000
1157|Dragon Scaled Mask|9500|42000
1158|Salindrite Dagger|9500|42000
1326|Cloak of the Cave Bear|9500|42000
1358|Advisor Robe|9500|42000
1642|Loam Encrusted Veil|9500|210000
1869|Starmetal Ore|9500|105000
1912|Gauntlets of Brute Strength|9500|105000
1915|Sarnak-hide Leggings|9500|105000
4381|Paineel Platemail Helm|9500|31500
4385|Paineel Steel Pauldron|9500|31500
4386|Paineel Splinted Cloak|9500|31500
4388|Paineel Steel Vambraces|9500|31500
4392|Paineel Steel Plate Boots|9500|31500
5003|Battle Axe|9500|10500
6354|Scepter of Flame|9500|105000
6950|Ancient Snake Fang|9500|105000
10014|Gargoyle Eye|9500|10500
10028|Peridot|9500|10500
10373|Sharkskin Drum|9500|105000
10389|Gem Encrusted Circlet|9500|105000
10425|Velium Smithy Hammer|9500|10500
10477|Dwarven Smithy Hammer|9500|10500
10478|Elven Smithy Hammer|9500|105000
10479|TeirDal Smithy Hammer|9500|10500
10489|Smithy Hammer|9500|10500
11397|Combine Smithy Hammer|9500|10500
12002|Wand of Frost Bolts|9500|10500
12096|Gold Thread|9500|21000
12500|Wand of Conflagration|9500|262500
12502|Wand of Swords|9500|262500
12503|Wand of Lava|9500|262500
12504|Wand of Souls|9500|262500
12505|Wand of Darkness|9500|262500
12506|Wand of Swiftness|9500|262500
12507|Wand of Allure|9500|262500
12508|Slowstone Amber|9500|262500
14740|Solist's Icy Wand|9500|10500
16502|Gold Bar|9500|10500
17301|Travelers Pack|9500|10500
17500|Tome of Endless Enchantments|9500|10500
17501|Book of Dark Bindings|9500|10500
17502|Elemental Grimoire|9500|10500
17807|Large Barrel|9500|10500
17863|Coldain Tanners Kit|9500|10500
17903|Lexicon|9500|10500
22003|Plate Helm Mold|9500|10500
22007|Plate Vambrace Mold|9500|10500
22009|Large Plate Helm Mold|9500|10500
22013|Large Plate Vambrace Mold|9500|10500
22021|Small Plate Helm Mold|9500|10500
22025|Small Plate Vambrace Mold|9500|10500
22055|Small Field Splinted Cloak Mold|9500|10500
22056|Field Splinted Cloak Mold|9500|10500
22057|Large Field Splinted Cloak Mold|9500|10500
22058|Full Splinted Cloak Mold|9500|10500
22080|Mace Head Mold|9500|10500
22085|Long Blade Mold|9500|10500
25086|Ceremonial Giant War Sword|9500|262500
25560|Efreeti Ice Staff|9500|21000
25572|Bracelet of Frostbite|9500|21000
25619|Chipped Gargoyle Eye|9500|10500
25633|Chipped Peridot|9500|10500
28045|Oil of Fennin Ro|9500|1050000
28670|Droga Jail Key|9500|52500
29096|Sentry Choker|9500|52500
29098|Sentry Maul|9500|42000
29124|Storm Giant Toes|9500|420000
29637|Small Velium Pendant|9500|787500
30069|Lodizal Shell Boots|9500|105000
30071|Club of the Ice Ocean|9500|105000
30072|Belt of the Great Turtle|9500|105000
30228|Icetooth's Claws|9500|52500
30229|Icetooth's Pelt|9500|52500
30230|Shardwurm Stinger|9500|105000
30232|White Scaled Leggings|9500|105000
30237|Drakkel Forged Bastard Sword|9500|105000
30238|Drakkel Forged Sledgehammer|9500|105000
30297|Ornate Velium Pendant|9500|52500
31501|Netted Kelp Veil|9500|210000
15067|Spell: Arch Shielding|9499|20997
19514|Spell: Wakening Lands Gate|9483|20964
15726|Song: Syvelian's Anti-Magic Aria|9467|20928
27977|Spell: Circle of Dawnshroud|9454|20899
7674|Spell: Scream of Death|9444|20878
30438|Spell: Circle of Great Divide|9443|20876
15675|Spell: Hammer of Requital|9424|20832
11907|Sarnak Great Cleaver|9381|518437
10149|Amethyst Bracelet|9310|154350
10165|Diamondine Earring|9310|205800
5658|Axe of Lost Souls|9025|129675
7406|Shield of the Slain Unicorn|9025|149625
10146|Chrysoberyl Talisman|8835|400365
17354|Bag of Sewn Evil-Eye|8835|9765
15525|Spell: Drain Spirit|8714|19263
7718|Spell: Spirit of Yekan|8711|19257
15122|Spell: Flame Arc|8707|19248
19476|Spell: Translocate: Tox|8704|19242
15132|Spell: Immobilize|8683|19196
15013|Spell: Complete Healing|8679|19185
15153|Spell: Furious Strength|8670|19166
30443|Spell: Turning of the Unnatural|8638|19095
7624|Spell: Spirit of BihLi|8635|19089
15750|Song: Solon's Bravura|8627|19072
15145|Spell: Chloroplast|8614|19042
15137|Spell: Pack Regeneration|8612|19038
15152|Spell: Deftness|8607|19028
30437|Spell: Ro's Fiery Sundering|8569|18942
15171|Spell: Celerity|8559|18921
8295|Absorption Stone|8550|18900
10507|Brick of Blue Ore|8550|945000
11551|Shield of the Immaculate|8550|189000
11552|Shield of the Stalwart Seas|8550|189000
11632|Bladestopper|8550|189000
22087|Spear Head Mold|8550|9450
25030|Frozen Shard|8550|189000
25040|Shield of Battle|8550|94500
25305|Icepaw Bangle|8550|18900
29062|Giant Warrior Helmet|8550|94500
29283|Focused Ethereal Greatsword|8550|9450
29639|Laoch Meditation Beads|8550|708750
30453|Spell: Divine Purpose|8533|18864
15442|Spell: Malignant Dead|8524|18843
1365|Flowing Black Silk Sash|8455|588735
10150|Moonstone Ring|8455|46725
14752|Gem Inlaid Band|8455|46725
11983|Trakasaur's Tooth|8288|91612
10147|White Gold Necklace|8265|401940
23360|Kite Shield|8208|9072
23365|Small Kite Shield|8208|9072
5404|Dark Reaver|8075|1320900
6402|Gem-Encrusted Scepter|8075|89250
28224|Gunthak Dagger|8075|80325
30248|Spiked Steel Wrap|8075|89250
1362|Embroidered Black Sleeves|7980|114660
2551|Etched Iron Breastplate|7980|44100
17353|Light Burlap Sack|7980|8820
22818|Othmir Chieftain Spear|7980|97020
29503|Velium Lens|7980|8820
15627|Spell: Lesser Conjuration: Air|7880|17419
30412|Spell: Chilling Embrace|7876|17411
15754|Spell: Cannibalize II|7868|17394
15648|Spell: Rampage|7859|17373
15680|Spell: Barrier of Combustion|7846|17343
7654|Spell: Elnericks Entombment of Ice|7843|17337
15743|Song: Tuyen's Chant of Flame|7843|17337
15609|Spell: Succor: Ro|7841|17333
15527|Spell: Insidious Malady|7817|17280
15057|Spell: Firestrike|7811|17268
7684|Spell: Divine Vigor|7798|17238
15539|Spell: Chill Sight|7791|17224
2558|Etched Iron Greaves|7790|43050
10592|Goblin Spirit Catcher|7790|103320
19517|Spell: Ring of Wakening Lands|7785|17209
19430|Spell: Markar's Relocation|7773|17184
19475|Spell: Translocate: Fay|7764|17163
30461|Spell: Call of Sky|7763|17161
15507|Spell: Togor's Insects|7758|17150
15600|Spell: Illusion: Spirit Wolf|7733|17096
15695|Spell: Distill Mana|7733|17094
15604|Spell: Evacuate: Ro|7720|17066
30423|Spell: Great Divide Portal|7714|17052
15438|Spell: Gale of Poison|7706|17035
19428|Spell: Wind of the South|7687|16993
1405|Fine Silk Turban|7600|84000
3202|Sebilite Scale Neckguard|7600|16800
6963|Giang Yin's Claws|7600|42000
10156|Pulsating Brood Clutch|7600|16800
10217|Death Scarab Gland|7600|420000
10225|Flame Agate|7600|8400
10388|Skullchip Bracelet|7600|84000
17808|Giant Belt Pouch|7600|8400
18872|Telryd's Writ|7600|8400
18876|Ipsor's Enlightenment III|7600|8400
18880|Lore of Malignancy|7600|8400
22036|Chainmail Tunic Pattern|7600|8400
22077|Axe Head Mold|7600|8400
22203|Small Chainmail Tunic Pattern|7600|8400
22215|Large Chainmail Tunic Pattern|7600|8400
22566|Velium Rings|7600|12600
24734|Fellspine's Tail|7600|8400
24891|Sentient Two-Handed Axe|7600|35280
29125|Frost Giant Toes|7600|336000
29134|Viscid Silk Swatch|7600|8400
29136|Crystalized Goo|7600|8400
29138|Spiny Pirahna Fin|7600|8400
29141|Unbroken Mosquito Wing|7600|8400
29143|Gorilla Fingerbone|7600|8400
29155|Chipped Obsidian Shard|7600|8400
29242|Crystallized Shadow Claymore|7600|75600
30247|Black Steel Wrap|7600|84000
30256|Velium Etched Stone Mace|7600|84000
14735|Choker of Majdd|7500|58028
4305|Charred Guardian Breastplate|7125|1575000
4403|Enameled Black Chestplate|7125|1575000
4404|Chestplate of the Dark Flame|7125|1575000
5706|Chokidai Hide Pauldrons|7125|78750
7471|Utensil Parts|7125|15750
14246|Mystic Ash|7125|12600
17300|Travelers Pouch|7125|7875
17402|Memento Box|7125|7875
25028|Barbed Dragonscale Pauldrons|7125|78750
25062|Engraved Bone Pauldrons|7125|78750
27943|Barbed Rubicite Pauldrons|7125|78750
29232|Fading Shadow Claymore|7125|70875
19477|Spell: Translocate: North|7099|15693
15596|Spell: Illusion: Drybone|7082|15655
15716|Song: Psalm of Purity|7079|15649
15388|Spell: Resuscitate|7078|15647
15518|Spell: Spikecoat|7073|15636
15028|Spell: Avalanche|7046|15575
19429|Spell: Tishans Relocation|7045|15573
15105|Spell: Summon Ring of Flight|7032|15546
29249|Crystallized Shadow Spear|7030|69930
15155|Spell: Glamour|7023|15525
15183|Spell: Cajoling Whispers|7006|15487
15064|Spell: Resist Magic|7005|15485
15688|Spell: Aanyas Animation|7001|15477
30457|Spell: Shroud of Hate|6996|15466
15568|Spell: West Portal|6984|15439
15653|Spell: Shade|6979|15428
7719|Spell: Yekan's Quickening|6966|15399
15432|Spell: Shield of Spikes|6964|15395
15466|Spell: Lightning Shock|6964|15395
15626|Spell: Lesser Conjuration: Fire|6952|15367
30428|Spell: Tumultuous Strength|6950|15363
15577|Spell: Vigilant Spirit|6942|15346
5531|Earthen Blade|6935|1425690
10494|Sheet of Brellium|6935|11497
25074|Bladesman's Axe|6935|1425690
1361|Azure Sleeves|6840|98280
29246|Crystallized Shadow Star|6840|68040
2746|Silver Chitin Hand Wraps|6650|7350
3043|Blackened Iron Mail|6650|25725
3602|Blackened Alloy Mail|6650|40425
5351|Fine Steel Two Handed Sword|6650|66150
6021|Bronze Two Handed Hammer|6650|7350
6908|Bamboo Bokken|6650|7350
6935|Fine Steel Naginata|6650|14700
6938|Reinforced Bamboo Bokken|6650|14700
9025|Devlas Ilkvel|6650|95550
17809|Giant Sack|6650|7350
22006|Plate Belt Mold|6650|7350
22012|Large Plate Belt Mold|6650|7350
22024|Small Plate Belt Mold|6650|7350
22037|Chainmail Mantle Pattern|6650|7350
22042|Chainmail Glove Pattern|6650|7350
22043|Chainmail Pant Pattern|6650|7350
22204|Small Chainmail Mantle Pattern|6650|7350
22209|Small Chainmail Glove Pattern|6650|7350
22210|Small Chainmail Pant Pattern|6650|7350
22211|Small Chainmail Boot Pattern|6650|7350
22216|Large Chainmail Mantle Pattern|6650|7350
22221|Large Chainmail Glove Pattern|6650|7350
22222|Large Chainmail Pant Pattern|6650|7350
22223|Large Chainmail Boot Pattern|6650|7350
22224|Chainmail Boot Pattern|6650|7350
22504|Ivory|6650|7350
24746|Behemoth's Fangs|6650|7350
24894|Ice Burrower Silk|6650|88200
25175|Drakkel Steel Claymore|6650|73500
29208|Maggot Ridden Flesh|6650|294000
29237|Fading Shadow Staff|6650|66150
29241|Crystallized Shadow Long Sword|6650|66150
29603|Titans Fist|6650|183750
30201|Velium Two Handed Sword|6650|66150
30226|Kodiak Pelt|6650|44100
30227|Hardened Kodiak Leather Bracer|6650|51450
11980|Iksar Scaled Gloves|6616|138951
10334|Mithril Frog Totem|6555|72450
29239|Fading Shadow Spear|6555|65205
29244|Crystallized Shadow Scimitar|6555|65205
29250|Crystallized Shadow Rapier|6555|65205
2374|Gorilla Hide Leggings|6460|71400
17350|Lionhide Backpack|6460|7140
7717|Spell: Yekan's Recovery|6401|14149
19513|Spell: Great Divide Gate|6394|14135
27972|Spell: Circle of Twilight|6387|14120
15558|Spell: Circle of Misty|6384|14114
29236|Fading Shadow Star|6365|63315
15490|Spell: Enveloping Roots|6343|14021
30448|Song: Cantata of Soothing|6342|14019
15073|Spell: Gravity Flux|6324|13979
30427|Spell: Shock of the Tainted|6321|13973
15384|Spell: Assiduous Vision|6308|13946
15567|Spell: Ro Portal|6304|13935
15415|Spell: Word of Souls|6285|13893
30445|Spell: Armor of Protection|6271|13864
27973|Spell: Twilight Portal|6270|13862
29245|Crystallized Shadow Warhammer|6270|62370
15740|Song: Vilia's Verses of Celerity|6264|13847
30408|Spell: Gift of Magic|6255|13828
15422|Spell: Skin like Diamond|6250|13815
11976|Wurm Scale Coat|6214|686910
11977|Runic Carver|6214|6869
11906|Sarnak Ceremonial Dagger|6195|205443
3616|Blackened Alloy Bastard Sword|6175|136500
3617|Blackened Alloy Longsword|6175|68250
5659|Silver Swiftblade|6175|88725
6352|Fine Steel Great Staff|6175|61425
6383|Runewood Great Staff|6175|61425
10155|Unicorn Horn Fragments|6175|20475
13787|Giant Polar Bear Skin|6175|6825
14045|Spirit Tome|6175|136500
16519|Stinging Nettle|6175|13650
29231|Fading Shadow Long Sword|6175|61425
29243|Crystallized Shadow Short Sword|6175|61425
29631|Shadowbone Staff|6175|61425
30206|Velium Great Staff|6175|61425
1401|Embroidered Black Cape|6080|315840
2536|Blue Bamboo Splint Coif|6080|23520
2540|Blue Bamboo Splint Mantle|6080|23520
7351|Fine Steel Spear|6080|60480
22817|Runed Othmir Spear|6080|73920
29234|Fading Shadow Scimitar|6080|60480
29240|Fading Shadow Rapier|6080|60480
29633|Shadowbone Spear|6080|60480
30208|Velium Spear|6080|60480
2552|Etched Iron Pauldron|5890|32550
3307|Brigandine Tunic|5890|227850
5405|Ebony Bladed Sword|5890|579390
6351|Fine Steel Morning Star|5890|58590
10141|Runed Cowl|5890|292950
25177|Drakkel Steel Morning Star|5890|78120
28225|Gunthak Earring|5890|6510
30205|Velium Morning Star|5890|58590
29235|Fading Shadow Warhammer|5795|57645
15121|Spell: Rain of Lava|5751|12713
15175|Spell: Insight|5742|12694
15045|Spell: Pacify|5724|12654
24539|Spell: Terror of Darkness|5721|12648
15003|Spell: Summon Corpse|5712|12627
1193|Burynai Legion Gi|5700|157500
1354|Robe of the Oracle|5700|25200
1609|Robe of Dalnir|5700|25200
1910|Blood Splattered Veil|5700|63000
3045|Sleek Black Cape|5700|50400
3201|Sebilite Scale Mask|5700|12600
3604|Supple Black Cloak|5700|63000
3608|Blackened Alloy Gloves|5700|34650
5009|Scimitar|5700|6300
5301|Dwarven Two-Handed Axe|5700|6300
5350|Fine Steel Long Sword|5700|56700
5356|Double-bladed Bone Axe|5700|6300
5525|Chokidai Hide|5700|7560
6006|Warhammer|5700|6300
6009|Warclub|5700|6300
6320|Hulking Spiked Club|5700|6300
6933|Fine Steel Katana|5700|12600
6949|Ancient Venom Sack|5700|63000
6961|Panda Claws|5700|31500
7371|Scorpikis Claw Impaler|5700|126000
10383|Rod of Oblations|5700|94500
11476|Grey Fur Cape|5700|63000
11477|Fur Lined Mask|5700|63000
22001|Plate Bracer Mold|5700|6300
22017|Large Plate Bracer Mold|5700|6300
22019|Small Plate Bracer Mold|5700|6300
22830|Faun Flute|5700|157500
25174|Drakkel Steel Long Sword|5700|56700
25645|Crystal Fiber|5700|31500
26679|Midnight Stone|5700|6300
28510|Immaculate Shell Horn|5700|157500
28513|Conch Shell Horn|5700|157500
29233|Fading Shadow Short Sword|5700|56700
29290|Focused Ethereal Spear|5700|6300
29600|Winters Fury|5700|56700
30200|Velium Long Sword|5700|56700
30225|Kodiak Claws|5700|31500
30255|Cured Tizmak Gloves|5700|63000
30292|Velium Battle Axe|5700|56700
30510|Gown of the Chamberlain|5700|157500
15167|Spell: Talisman of Tnarg|5699|12597
15104|Spell: Dagger of Symbols|5696|12591
19516|Spell: Ring of Great Divide|5696|12591
15428|Spell: Share Wolf Form|5669|12532
30418|Spell: Iceclad Portal|5667|12528
15566|Spell: Common Portal|5651|12492
15019|Spell: Armor of Faith|5648|12486
15736|Song: Denon's Dissension|5648|12486
5353|Fine Steel Scimitar|5605|55755
5383|TeirDal Scimitar|5605|55755
6936|Fine Steel Tachi|5605|12390
7352|Fine Steel Rapier|5605|55755
29604|Skyfury Scimitar|5605|55755
30203|Velium Scimitar|5605|55755
30209|Velium Rapier|5605|55755
15661|Spell: Augment Death|5603|12385
15169|Spell: Pack Spirit|5601|12381
10460|Small Brick of Skyiron|5595|6184
10468|Small Brick of High Quality Ore|5595|18163
10483|Small Brick of Mithril|5595|6184
10485|Small Brick of Adamantite|5595|6184
10487|Small Brick of Brellium|5595|9276
1064|Trakanasaur Hide Tunic|5415|209475
1402|Gilded Cloth|5415|293265
1621|Worn Cloth Mantle|5415|293265
1363|Shimmering White Shroud|5320|211680
1409|Hooded Black Cloak|5320|211680
2542|Blue Bamboo Splint Skirt|5320|20580
3609|Blackened Alloy Legplates|5320|32340
4300|Crested Helm|5320|88200
6350|Fine Steel Warhammer|5320|52920
6382|Wraith Bone Hammer|5320|52920
6934|Fine Steel Kusarigama|5320|11760
25176|Drakkel Steel Warhammer|5320|52920
30204|Velium Warhammer|5320|52920
10578|Goblin Slaver's Whip|5234|57855
2740|Silken Cat-fur Girdle|5225|288750
5352|Fine Steel Short Sword|5225|51975
6036|Orcish Mace|5225|5775
6932|Fine Steel Wakizashi|5225|11550
6972|Mountain Spiritling Stone|5225|11550
8249|Greater Shockstone|5225|5775000
8250|Greater Flashstone|5225|5775000
10338|Runed Lava Pendant|5225|5775
12696|Shattered Crusader Khukri|5225|51975
12697|Shattered Crusader Khukri|5225|51975
29248|Crystallized Shadow Dagger|5225|51975
30202|Velium Short Sword|5225|51975
25550|Black Ice Sleeves|5182|11455
25337|Barbed Ringmail Shoulderpads|5171|28581
15620|Spell: Minor Conjuration: Earth|5146|11375
15658|Spell: Ice Shock|5144|11371
15134|Spell: Blinding Luminance|5136|11354
25289|Crystal Chitin Boots|5133|56742
5502|Crystalline Blade|5130|697410
10512|Large Power Source|5130|28350
15721|Song: Lyssa's Solidarity of Vision|5112|11302
19506|Spell: Strengthen Death|5074|11218
15429|Spell: Strength of Stone|5054|11174
15861|Spell: Combine Portal|5039|11140
4306|Charred Gauntlets|5035|556500
10144|Carved Ivory Mask|5035|116865
30415|Spell: Torbas Acid Blast|5026|11111
30417|Spell: Iceclad Gate|5018|11094
15435|Spell: Venom of the Snake|5011|11077
30434|Spell: Circle of Iceclad|5009|11073
2543|Blue Bamboo Splint Sleeves|4940|19110
2741|Iksar Hide Mask|4940|469560
4302|Crested Spaulders|4940|81900
8312|Poorly Balanced Battle Axe|4940|5460
8350|Poorly Balanced Hammer|4940|5460
14325|Lava Potion|4940|54600
14326|Frothy Goblin Tonic|4940|54600
8310|Poorly Balanced Longsword|4845|5355
10580|Shrunken Goblin Skull Earring|4845|53550
2470|Thick Leather Apron|4750|52500
3044|Blackened Iron Spaulder|4750|18375
3603|Blackened Alloy Spaulder|4750|28875
5203|Enchanted TeirDal Great Staff|4750|5250
5841|Shard of Night|4750|78750
6300|Treant Staff|4750|5250
6302|Ogre War Maul|4750|105000
6319|Scepter of Rahotep|4750|52500
6322|Glowing Wooden Crook|4750|341250
6913|Scepter of the Forlorn|4750|26250000
6954|Footpads of the Tiger|4750|157500
6971|Jungle Spiritling Stone|4750|10500
7206|Shimmering Partisan|4750|78750
7207|Steel Hilted Flint Dagger|4750|78750
7209|Blood Fork|4750|78750
7210|Sionachie's Partisan|4750|78750
7212|Jarsath Trident|4750|78750
7213|Lupine Dagger|4750|78750
7216|Harmonic Dagger|4750|78750
7218|Viik's Dark Defender|4750|78750
7219|Dragon Horn Ykesha|4750|78750
7222|Sebilite Croaking Dirk|4750|78750
7225|Kylong Hunting Knife|4750|78750
7227|Shard of Darkness|4750|78750
7228|Sainy's Claw|4750|78750
7229|Beetle stinger|4750|78750
7230|Goblin Stone Dagger|4750|78750
7231|Smokey Quartz Dagger|4750|78750
7232|Goblin Backstabber|4750|78750
7234|Sainy's Singing Dagger|4750|78750
7235|Goblin Parrying Spear|4750|78750
7237|Icy Blade|4750|78750
7238|Tombcarver|4750|78750
7240|Blade of Fiery Lamentations|4750|78750
7241|Spear of Mortification|4750|78750
7242|Drogan Obsidian Dagger|4750|78750
7243|Blade of the Earthcaller|4750|78750
7244|Goblin Parrying Dagger|4750|78750
7245|Hollow Bone Shank|4750|78750
7246|Whistling Dagger|4750|78750
7247|Warpainted Spear|4750|78750
7249|Blood Point|4750|78750
7250|Rapier of Oriin|4750|78750
7252|Dagger of Frost|4750|78750
7253|Jagged Chokidai Spine|4750|78750
7256|Jade Chokidai Prod|4750|78750
7403|Jambiya|4750|78750
7407|Gloomwater Harpoon|4750|78750
8082|Ashwood Bow Staff|4750|15750
8299|Poorly Balanced Mace|4750|5250
8326|LarkTwitter Bow|4750|105000
