Esorpa`s Talisman	[start]	"Esorpa`s Talisman

MAGIC ITEM LORE ITEM NO DROP
Slot: NECK
AC: 6
STR: +5 DEX: +5 STA: +5 CHA: +5 WIS: +5 INT: +5 AGI: +5 HP: +20 MANA: +20
SV FIRE: +5 SV DISEASE: +5 SV COLD: +5 SV MAGIC: +5 SV POISON: +5
WT: 0.5 Size: TINY
Class: ALL
Race: ALL

"	[end]
Espri	[start]	"Espri

MAGIC ITEM  LORE ITEM  NO DROP
Slot: PRIMARY
Skill: 1H Slashing  Atk Delay: 23
DMG: 10
DEX: +9  WIS: +9  MANA: +50Effect: Combust(Combat, Casting Time: Instant) at Level 45
WT: 2.0  Size: MEDIUM
Class: DRU
Race: ALL

"	[end]
Essence Blade	[start]	"Essence Blade

MAGIC ITEM LORE ITEM NO DROP
Slot: PRIMARY
Skill: 1H Slashing Atk Delay: 24
DMG: 25
HP: +75 MANA: +75
SV FIRE: +10 SV DISEASE: +10 SV COLD: +10 SV MAGIC: +10 SV POISON: +10
Effect: Essence Drain (Combat, Casting Time: Instant)
WT: 5.0 Size: MEDIUM
Class: PAL SHD
Race: ALL except BAR ELF

"	[end]
Essence Emerald	[start]	"Essence Emerald

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Essence Lens	[start]	"Essence Lens

MAGIC ITEM  LORE ITEM  NO DROP
Slot: RANGE
AC: 15
HP: +75  MANA: +75
SV FIRE: +15  SV DISEASE: +15  SV COLD: +15  SV MAGIC: +15  SV POISON: +15
WT: 0.0  Size: TINY
Class: ALL
Race: ALL

"	[end]
Essence Mace	[start]	"Essence Mace

MAGIC ITEM LORE ITEM NO DROP
Slot: PRIMARY SECONDARY
Skill: 1H Blunt Atk Delay: 18
DMG: 13
HP: +50 MANA: +50
SV FIRE: +10 SV DISEASE: +10 SV COLD: +10 SV MAGIC: +10 SV POISON: +10
Effect: Essence Tap (Combat, Casting Time: Instant) at Level 55
WT: 3.0 Size: SMALL
Class: WAR RNG MNK BRD ROG
Race: ALL except ERU HIE

"	[end]
Essence of a Ghost	[start]	"Essence of a Ghost

MAGIC ITEM  LORE ITEM  NO DROP
WT: 1.0  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Essence of a Vampire	[start]	"Essence of a Vampire

MAGIC ITEM  LORE ITEM  NO DROP
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Essence of Dol	[start]	"Essence of Dol

MAGIC ITEM  LORE ITEM
Slot: SECONDARY
Skill: 1H Blunt  Atk Delay: 28
DMG: 10
DEX: +5
WT: 0.1  Size: TINY
Class: MNK
Race: HUM BAR TRL OGR IKS

"	[end]
Essence of Fire	[start]	"Essence of Fire

WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Essence of Gukta	[start]	"Essence of Gukta

MAGIC ITEM
EXPENDABLE  Charges: 1
Effect:  Illusion Guktan (Any Slot, Casting Time: 6.0)
WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Essence of Moonlight	[start]	"Essence of Moonlight

MAGIC ITEM  QUEST ITEM
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Essence of Nature	[start]	"Essence of Nature

LORE ITEM  NO DROP
Slot: SECONDARY
AC: 10
CHA: +15  INT: +15  HP: +50  MANA: +100
SV FIRE: +12  SV DISEASE: +12  SV POISON: +12Effect: Flowing Thought V
WT: 2.5  Size: TINY
Class: NEC WIZ MAG ENC
Race: ALL

"	[end]
Essence of Rallos	[start]	"Essence of Rallos

Effect: Berserker Madness III(Combat, Casting Time: Instant)
at Level 40
WT: 0.2  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Essence of Rathe	[start]	"Essence of Rathe

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Essence of Shadow	[start]	"Essence of Shadow

MAGIC ITEM
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Essence of Sunlight	[start]	"Essence of Sunlight

MAGIC ITEM  QUEST ITEM
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Essence of Winter	[start]	"Essence of Winter

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Essence Pearl	[start]	"Essence Pearl

MAGIC ITEM  LORE ITEM  NO DROP
Slot: EAR
STA: +10  WIS: +10  INT: +10  HP: +65
SV FIRE: +7  SV DISEASE: +7  SV COLD: +7  SV MAGIC: +7  SV POISON: +7
WT: 0.0  Size: TINY
Class: ALL
Race: ALL

"	[end]
Essence Ring	[start]	"Essence Ring

MAGIC ITEM  LORE ITEM  NO DROP
Slot: FINGER
AC: 8
HP: +65  MANA: +65
SV FIRE: +12  SV DISEASE: +12  SV COLD: +12  SV MAGIC: +12  SV POISON: +12
WT: 0.0  Size: TINY
Class: ALL
Race: ALL

"	[end]
Etched Chitin Shield	[start]	"Etched Chitin Shield

MAGIC ITEM  LORE ITEM  NO DROP
Slot: SECONDARY
Charges: 2
AC: 11
HP: +10
SV FIRE: +7  SV POISON: +2Effect: Rune I(Any Slot, Casting Time: 0.5)
WT: 9.8  Size: LARGE
Class: WAR CLR PAL RNG SHD DRU SHM
Race: ALL

"	[end]
Etched Iron Boots	[start]	"Etched Iron Boots

Slot: FEET
AC: 9
SV MAGIC: +1
WT: 8.1  Size: MEDIUM
Class: WAR CLR PAL SHD BRD
Race: ALL except DWF TRL OGR HFL GNM IKS

"	[end]
Etched Iron Bracers	[start]	"Etched Iron Bracers

Slot: WRIST
AC: 8
SV MAGIC: +1
WT: 5.0  Size: SMALL
Class: WAR CLR PAL SHD BRD
Race: ALL except DWF TRL OGR HFL GNM IKS

"	[end]
Etched Iron Breastplate	[start]	"Etched Iron Breastplate

Slot: CHEST
AC: 18
SV MAGIC: +3
WT: 12.5  Size: LARGE
Class: WAR CLR PAL SHD BRD
Race: ALL except DWF TRL OGR HFL GNM IKS

"	[end]
Etched Iron Collar	[start]	"Etched Iron Collar

Slot: NECK
AC: 7
SV MAGIC: +1
WT: 5.0  Size: SMALL
Class: WAR CLR PAL SHD BRD
Race: ALL except DWF TRL OGR HFL GNM IKS

"	[end]
Etched Iron Gauntlets	[start]	"Etched Iron Gauntlets

Slot: HANDS
AC: 10
SV MAGIC: +1
WT: 6.2  Size: SMALL
Class: WAR CLR PAL SHD BRD
Race: ALL except DWF TRL OGR HFL GNM IKS

"	[end]
Etched Iron Girdle	[start]	"Etched Iron Girdle

Slot: WAIST
AC: 8
SV MAGIC: +1
WT: 5.0  Size: SMALL
Class: WAR CLR PAL SHD BRD
Race: ALL except DWF TRL OGR HFL GNM IKS

"	[end]
Etched Iron Greaves	[start]	"Etched Iron Greaves

Slot: LEGS
AC: 11
SV MAGIC: +2
WT: 9.4  Size: LARGE
Class: WAR CLR PAL SHD BRD
Race: ALL except DWF TRL OGR HFL GNM IKS

"	[end]
Etched Iron Helm	[start]	"Etched Iron Helm

Slot: HEAD
AC: 11
SV MAGIC: +2
WT: 7.5  Size: SMALL
Class: WAR CLR PAL SHD BRD
Race: ALL except DWF TRL OGR HFL GNM IKS

"	[end]
Etched Iron Mask	[start]	"Etched Iron Mask

Slot: FACE
AC: 6
SV MAGIC: +1
WT: 1.9  Size: SMALL
Class: WAR CLR PAL SHD BRD
Race: ALL except DWF TRL OGR HFL GNM IKS

"	[end]
Etched Iron Pauldron	[start]	"Etched Iron Pauldron

Slot: SHOULDERS
AC: 9
SV MAGIC: +1
WT: 5.6  Size: SMALL
Class: WAR CLR PAL SHD BRD
Race: ALL except DWF TRL OGR HFL GNM IKS

"	[end]
Etched Iron Vambraces	[start]	"Etched Iron Vambraces

Slot: ARMS
AC: 9
SV MAGIC: +2
WT: 8.1  Size: SMALL
Class: WAR CLR PAL SHD BRD
Race: ALL except DWF TRL OGR HFL GNM IKS

"	[end]
Etched Ivory Charm	[start]	"Etched Ivory Charm

MAGIC ITEM  LORE ITEM
Slot: NECK
AC: 5
STR: +2  WIS: +2  INT: +2
WT: 0.5  Size: SMALL
Class: ALL except NEC WIZ MAG ENC
Race: ALL

"	[end]
Etched Rune	[start]	"Etched Rune

MAGIC ITEM LORE ITEM NO TRADE
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Etched Rune Pattern	[start]	"Etched Rune Pattern

LORE ITEM
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Etched Signet	[start]	"Etched Signet

WT: 0.0  Size: TINY
Class: ALL
Race: ALL

"	[end]
Etched Steel Baton	[start]	"Etched Steel Baton

MAGIC ITEM
Slot: PRIMARY SECONDARY
Skill: 1H Blunt  Atk Delay: 28
DMG: 14   AC: 5
SV COLD: +10  SV POISON: +10
WT: 3.0  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Etched Velium Battle Axe	[start]	"Etched Velium Battle Axe

MAGIC ITEM  LORE ITEM
Slot: PRIMARY
Skill: 2H Slashing  Atk Delay: 38
DMG: 30
WT: 6.3  Size: LARGE
Class: WAR PAL RNG SHD
Race: ALL

"	[end]
Etched Velium Battlehammer	[start]	"Etched Velium Battlehammer

MAGIC ITEM  LORE ITEM
Slot: PRIMARY SECONDARY
Skill: 1H Blunt  Atk Delay: 20
DMG: 11
WT: 3.5  Size: LARGE
Class: ALL except NEC WIZ MAG ENC
Race: ALL

"	[end]
Etched Velium Brawl Stick	[start]	"Etched Velium Brawl Stick

MAGIC ITEM  LORE ITEM
Slot: PRIMARY
Skill: 2H Blunt  Atk Delay: 38
DMG: 32
WT: 3.6  Size: MEDIUM
Class: ALL except BRD ROG
Race: ALL

"	[end]
Etched Velium War Lance	[start]	"Etched Velium War Lance

MAGIC ITEM  LORE ITEM
Slot: PRIMARY
Skill: 2H Piercing  Atk Delay: 35
DMG: 30
WT: 6.5  Size: LARGE
Class: WAR PAL SHD
Race: ALL

"	[end]
Etched Velium Warsword	[start]	"Etched Velium Warsword

MAGIC ITEM  LORE ITEM
Slot: PRIMARY SECONDARY
Skill: 1H Slashing  Atk Delay: 22
DMG: 10
WT: 2.5  Size: MEDIUM
Class: WAR PAL RNG SHD BRD ROG
Race: ALL

"	[end]
Ethereal Amber	[start]	"Ethereal Amber

LORE ITEM
WT: 15.0  Size: LARGE
Class: ALL
Race: ALL

"	[end]
Ethereal Amethyst	[start]	"Ethereal Amethyst

LORE ITEM
WT: 5.0  Size: MEDIUM
Class: ALL
Race: ALL

"	[end]
Ethereal Bladed Naginata	[start]	"Ethereal Bladed Naginata

MAGIC ITEM LORE ITEM NO DROP
Slot: PRIMARY
Skill: 2H Slashing Atk Delay: 40
DMG: 37 AC: 15
STR: +5 DEX: +10 AGI: +15 HP: +50
SV FIRE: +11 SV COLD: +11 SV MAGIC: +11
Effect: Garzicor`s Vengeance (Combat, Casting Time: Instant) at Level 50
WT: 10.3 Size: LARGE
Class: WAR PAL RNG SHD
Race: ALL

"	[end]
Ethereal Emerald	[start]	"Ethereal Emerald

LORE ITEM  NO DROP
WT: 0.5  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Ethereal Mist Boots	[start]	"Ethereal Mist Boots

MAGIC ITEM  NO DROP
Slot: FEET
AC: 15
INT: +5  AGI: +5
SV COLD: +7
WT: 4.9  Size: MEDIUM
Class: CLR
Race: HUM ERU HIE DEF DWF HFL GNM

"	[end]
Ethereal Mist Bracers	[start]	"Ethereal Mist Bracers

MAGIC ITEM  NO DROP
Slot: WRIST
AC: 9
DEX: +9  CHA: +9  MANA: +20
WT: 3.0  Size: SMALL
Class: CLR
Race: HUM ERU HIE DEF DWF HFL GNM

"	[end]
Ethereal Mist Chestplate	[start]	"Ethereal Mist Chestplate

MAGIC ITEM  NO DROP
Slot: CHEST
AC: 28
STA: +15  WIS: +15  HP: +25  MANA: +25
WT: 7.5  Size: LARGE
Class: CLR
Race: HUM ERU HIE DEF DWF HFL GNM

"	[end]
Ethereal Mist Gauntlets	[start]	"Ethereal Mist Gauntlets

MAGIC ITEM  NO DROP
Slot: HANDS
AC: 12
DEX: +5  INT: +5
SV FIRE: +7
WT: 3.8  Size: SMALL
Class: CLR
Race: HUM ERU HIE DEF DWF HFL GNM

"	[end]
Ethereal Mist Greaves	[start]	"Ethereal Mist Greaves

MAGIC ITEM  NO DROP
Slot: LEGS
AC: 15
STR: +5  WIS: +9  AGI: +5
SV POISON: +7
WT: 5.6  Size: LARGE
Class: CLR
Race: HUM ERU HIE DEF DWF HFL GNM

"	[end]
Ethereal Mist Helm	[start]	"Ethereal Mist Helm

MAGIC ITEM  NO DROP
Slot: HEAD
AC: 16
STR: +5  WIS: +5
SV DISEASE: +13
WT: 4.5  Size: SMALL
Class: CLR
Race: HUM ERU HIE DEF DWF HFL GNM

"	[end]
Ethereal Mist Vambraces	[start]	"Ethereal Mist Vambraces

MAGIC ITEM  NO DROP
Slot: ARMS
AC: 15
STR: +9
SV MAGIC: +7
WT: 4.9  Size: SMALL
Class: CLR
Race: HUM ERU HIE DEF DWF HFL GNM

"	[end]
Ethereal Opal	[start]	"Ethereal Opal

LORE ITEM
WT: 2.0  Size: MEDIUM
Class: ALL
Race: ALL

"	[end]
Ethereal Ruby	[start]	"Ethereal Ruby

LORE ITEM  NO DROP
WT: 1.0  Size: MEDIUM
Class: ALL
Race: ALL

"	[end]
Ethereal Sapphire	[start]	"Ethereal Sapphire

LORE ITEM
WT: 1.0  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Ethereal Suspension	[start]	"Ethereal Suspension

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Ethereal Topaz	[start]	"Ethereal Topaz

LORE ITEM
WT: 1.0  Size: MEDIUM
Class: ALL
Race: ALL

"	[end]
Ethira`s Poison Antidote	[start]	"Ethira`s Poison Antidote

EXPENDABLE  Charges: 1Effect: Counteract Poison(Any Slot, Casting Time: 2.0)
WT: 0.4  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Eucalyptus Leaf	[start]	"Eucalyptus Leaf

WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Evensong	[start]	"Evensong

MAGIC ITEM  LORE ITEM  NO DROP
Slot: RANGE PRIMARY SECONDARY
Skill: 1H Blunt  Atk Delay: 25
DMG: 11
WT: 3.0  Range: 50  Size: MEDIUM
Class: BRD
Race: ALL

"	[end]
Everburn Candle	[start]	"Everburn Candle

MAGIC ITEM  LORE ITEM  NO DROP
Slot: SECONDARY
SV COLD: +5  SV POISON: +5
WT: 0.5  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Evergreen Extract	[start]	"Evergreen Extract

WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Evergreen Ivy Ringband	[start]	"Evergreen Ivy Ringband

MAGIC ITEM  LORE ITEM  NO DROP
Slot: NECK
AC: 3
STA: +1
WT: 0.5  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Evergreen Leaf	[start]	"Evergreen Leaf

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Evergreen Salmon	[start]	"Evergreen Salmon

This is a meal!
WT: 1.0  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Evil Eye Eyestalk	[start]	"Evil Eye Eyestalk

WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Evil Eye Eyestalks	[start]	"Evil Eye Eyestalks

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Evil Eye Lens	[start]	"Evil Eye Lens

MAGIC ITEM  LORE ITEM
Charges: 20Effect: Glimpse(Any Slot, Casting Time: Instant)
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Excavator Claws	[start]	"Excavator Claws

MAGIC ITEM  NO DROP  QUEST ITEM
WT: 2.5  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Excellent Gorilla Hide	[start]	"Excellent Gorilla Hide

WT: 5.0  Size: LARGE
Class: ALL
Race: ALL

"	[end]
Excellent Sabertooth Tiger Hide	[start]	"Excellent Sabertooth Tiger Hide

WT: 3.5  Size: LARGE
Class: ALL
Race: ALL

"	[end]
Excellent Siren Scales	[start]	"Excellent Siren Scales

NO DROP
WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Exceptional Ratman Blood	[start]	"Exceptional Ratman Blood

WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Executioner`s Axe	[start]	"Executioner`s Axe

MAGIC ITEM  LORE ITEM
Slot: PRIMARY
Skill: 2H Slashing  Atk Delay: 50
DMG: 25Effect: Haste(Combat, Casting Time: Instant) at Level 30
WT: 8.5  Size: LARGE
Class: WAR
Race: ALL

"	[end]
Executioner`s Blade	[start]	"Executioner`s Blade

MAGIC ITEM  LORE ITEM  NO DROP
Slot: PRIMARY
Skill: 2H Slashing  Atk Delay: 50
DMG: 42
STR: +5  CHA: -5
WT: 10.0  Size: LARGE
Class: WAR SHD
Race: ALL

"	[end]
Executioners Hood	[start]	"Executioners Hood

MAGIC ITEM
Slot: HEAD
AC: 5
STR: +4  DEX: +9
WT: 0.2  Size: SMALL
Class: WAR PAL RNG SHD MNK BRD ROG
Race: ALL

"	[end]
Exiled Iksar Head	[start]	"Exiled Iksar Head

LORE ITEM  NO DROP
WT: 3.0  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Expert Rune (Azia)	[start]	"Expert Rune (Azia)

WT: 0.1  Size: TINY
Class: NEC WIZ MAG ENC
Race: HUM ERU HIE DEF GNM IKS

"	[end]
Expert Rune (Beza)	[start]	"Expert Rune (Beza)

WT: 0.1  Size: TINY
Class: NEC WIZ MAG ENC
Race: HUM ERU HIE DEF GNM IKS

"	[end]
Expert Rune (Complete)	[start]	"Expert Rune (Complete)

WT: 0.1  Size: TINY
Class: NEC WIZ MAG ENC
Race: HUM ERU HIE DEF GNM IKS

"	[end]
Explorer Survival Knife	[start]	"Explorer Survival Knife

MAGIC ITEM  NO DROP
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Exquisite Velium Battle Axe	[start]	"Exquisite Velium Battle Axe

MAGIC ITEM  LORE ITEM
Slot: PRIMARY
Skill: 2H Slashing  Atk Delay: 36
DMG: 32
WT: 6.3  Size: LARGE
Class: WAR PAL RNG SHD
Race: ALL

"	[end]
Exquisite Velium Battlehammer	[start]	"Exquisite Velium Battlehammer

MAGIC ITEM  LORE ITEM
Slot: PRIMARY SECONDARY
Skill: 1H Blunt  Atk Delay: 20
DMG: 12
WT: 3.5  Size: LARGE
Class: ALL except NEC WIZ MAG ENC
Race: ALL

"	[end]
Exquisite Velium Brawl Stick	[start]	"Exquisite Velium Brawl Stick

MAGIC ITEM  LORE ITEM
Slot: PRIMARY
Skill: 2H Blunt  Atk Delay: 36
DMG: 32
WT: 3.6  Size: MEDIUM
Class: ALL except BRD ROG
Race: ALL

"	[end]
Exquisite Velium Claidhmore	[start]	"Exquisite Velium Claidhmore

MAGIC ITEM  LORE ITEM
Slot: PRIMARY
Skill: 2H Slashing  Atk Delay: 36
DMG: 32
WT: 5.7  Size: LARGE
Class: WAR PAL RNG SHD
Race: ALL

"	[end]
Exquisite Velium Reinforced Bow	[start]	"Exquisite Velium Reinforced Bow

MAGIC ITEM  LORE ITEM
Slot: RANGE
Skill: Archery  Atk Delay: 36
DMG: 32
WT: 2.0  Range: 190  Size: MEDIUM
Class: WAR PAL RNG SHD ROG
Race: ALL

"	[end]
Exquisite Velium Spear	[start]	"Exquisite Velium Spear

MAGIC ITEM  LORE ITEM
Slot: PRIMARY SECONDARY
Skill: Piercing  Atk Delay: 20
DMG: 12
WT: 2.8  Size: MEDIUM
Class: WAR RNG SHD BRD ROG SHM
Race: ALL

"	[end]
Exquisite Velium War Lance	[start]	"Exquisite Velium War Lance

MAGIC ITEM  LORE ITEM
Slot: PRIMARY
Skill: 2H Piercing  Atk Delay: 36
DMG: 32
WT: 6.5  Size: LARGE
Class: WAR PAL SHD
Race: ALL

"	[end]
Exquisite Velium Warsword	[start]	"Exquisite Velium Warsword

MAGIC ITEM  LORE ITEM
Slot: PRIMARY SECONDARY
Skill: 1H Slashing  Atk Delay: 21
DMG: 12
WT: 2.5  Size: MEDIUM
Class: WAR PAL RNG SHD BRD ROG
Race: ALL

"	[end]
Eye of Cazic Thule	[start]	"Eye of Cazic Thule

MAGIC ITEM LORE ITEM NO DROP
Slot: FACE
AC: 15
STA: +5 CHA: -25 WIS: +5 INT: +5 HP: +50 MANA: +100
SV FIRE: +5 SV DISEASE: +5 SV COLD: +5 SV MAGIC: +5 SV POISON: +5
Effect: Flowing Thought I (Worn)
WT: 0.5 Size: SMALL
Class: ALL
Race: ALL

"	[end]
Eye of Disvan	[start]	"Eye of Disvan

MAGIC ITEM
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Eye of Fright	[start]	"Eye of Fright

MAGIC ITEM  LORE ITEM  NO DROP
Slot: PRIMARY SECONDARY
WT: 0.2  Size: TINY
Class: ALL
Race: ALL

"	[end]
Eye of Guk	[start]	"Eye of Guk

LORE ITEM NO DROP
Slot: PRIMARY SECONDARY
WT: 0.2 Size: TINY
Class: ALL
Race: ALL

"	[end]
Eye of Innoruuk	[start]	"Eye of Innoruuk

MAGIC ITEM  LORE ITEM
Slot: PRIMARY SECONDARY
AC: 5
INT: +5  MANA: +55
SV MAGIC: +10Effect: Chill Sight(Any Slot/Can Equip, Casting Time: Instant)
WT: 1.5  Size: SMALL
Class: WIZ
Race: ALL

"	[end]
Eye of Jin	[start]	"Eye of Jin

NO DROP  QUEST ITEM
Slot: PRIMARY SECONDARY
WT: 0.2  Size: TINY
Class: ALL
Race: ALL

"	[end]
Eye of Kaiaren	[start]	"Eye of Kaiaren

MAGIC ITEM  LORE ITEM  NO DROP
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Eye of Kor	[start]	"Eye of Kor

LORE ITEM  NO DROP
Slot: PRIMARY SECONDARY
WT: 0.2  Size: TINY
Class: ALL
Race: ALL

"	[end]
Eye of Melnor	[start]	"Eye of Melnor

MAGIC ITEM  LORE ITEM
Slot: SECONDARY
Charges: 20
WIS: +5
SV DISEASE: -2Effect: Identify(Any Slot, Casting Time: Instant)
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Eye of Narandi	[start]	"Eye of Narandi

MAGIC ITEM  LORE ITEM
Slot: RANGE
AC: 4
STR: +4  DEX: +4  STA: +4  AGI: +4  HP: +40  MANA: +40Effect: Creeping Vision(Any Slot/Can Equip, Casting Time: 1.0)
WT: 2.0  Size: MEDIUM
Class: ALL
Race: ALL

"	[end]
Eye of Petrifin	[start]	"Eye of Petrifin

MAGIC ITEM  LORE ITEM
WT: 0.4  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Eye of RokGus	[start]	"Eye of RokGus

LORE ITEM  NO DROP
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Eye of Serilis	[start]	"Eye of Serilis

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Eye of Shadow	[start]	"Eye of Shadow

MAGIC ITEM  LORE ITEM  TEMPORARY
EXPENDABLE  Charges: 1Effect: Deadeye(Any Slot, Casting Time: Instant) as Level 10
WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Eye of Stormhammer (Item)	[start]	"Eye of Stormhammer (Item)

MAGIC ITEM  LORE ITEM
SV FIRE: +5  SV COLD: +5  SV MAGIC: +5
WT: 5.0  Size: MEDIUM
Class: ALL
Race: ALL

"	[end]
Eye of the Rigtorgn	[start]	"Eye of the Rigtorgn

MAGIC ITEM  LORE ITEM  NO DROP
Slot: PRIMARY
Skill: 1H Blunt  Atk Delay: 25
DMG: 25
STA: +10  HP: +100  MANA: +25
WT: 8.0  Size: TINY
Class: SHD
Race: ALL

"	[end]
Eye of Urd	[start]	"Eye of Urd

LORE ITEM  NO DROP
Slot: PRIMARY SECONDARY
WT: 0.2  Size: TINY
Class: ALL
Race: ALL

"	[end]
Eyebright	[start]	"Eyebright

WT: 0.1  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Eyeburn Solution	[start]	"Eyeburn Solution

QUEST ITEMEffect: Blinding Poison II(Combat, Casting Time: Instant) at Level 20
WT: 0.2  Size: SMALL
Class: ALL
Race: ALL

"	[end]
Eyepatch of Plunder	[start]	"Eyepatch of Plunder

MAGIC ITEM LORE ITEM NO DROP
Slot: FACE
AC: 10
STR: +10 DEX: +10 HP: +50
SV FIRE: +6 SV DISEASE: +6 SV COLD: +6 SV MAGIC: +6 SV POISON: +6
Effect: Captain Nalots Quickening (Must Equip, Casting Time: 3.5)
WT: 0.5 Size: SMALL
Class: ALL
Race: ALL

"	[end]
Eyepatch of the Shadows	[start]	"Eyepatch of the Shadows

MAGIC ITEM  LORE ITEM
Slot: FACE
AC: 4
DEX: +6  STA: +9
SV COLD: +4  SV MAGIC: +4Effect: Ultravision(Worn)
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Eyerazzia	[start]	"Eyerazzia

MAGIC ITEM  LORE ITEM  NO DROP
Slot: PRIMARY
Skill: Piercing  Atk Delay: 24
DMG: 10
DEX: +5  STA: +4
WT: 2.5  Size: MEDIUM
Class: ROG
Race: ALL

"	[end]
Eysa`s Token	[start]	"Eysa`s Token

MAGIC ITEM LORE ITEM NO DROP
WT: 0.1 Size: SMALL
Class: ALL
Race: ALL

"	[end]
Faceguard of Bentos the Hero	[start]	"Faceguard of Bentos the Hero

MAGIC ITEM  LORE ITEM
Slot: FACE
AC: 10
STR: +10  STA: +10  HP: +10
SV DISEASE: +10  SV POISON: +10Effect: See Invisible(Worn)
WT: 1.0  Size: SMALL
Class: WAR PAL RNG SHD MNK BRD ROG
Race: ALL

"	[end]
Facesmasher	[start]	"Facesmasher

MAGIC ITEM  LORE ITEM  NO DROP
Slot: PRIMARY
Skill: 2H Blunt  Atk Delay: 42
DMG: 48   AC: 25
STR: +25  STA: +15  HP: +100
WT: 0.0  Size: TINY
Class: WAR CLR PAL SHD MNK SHM
Race: ALL

"	[end]
Faceted Hyacinth	[start]	"Faceted Hyacinth

MAGIC ITEM  QUEST ITEM
WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Faceted Hyacinth Telesm	[start]	"Faceted Hyacinth Telesm

MAGIC ITEM LORE ITEM NO TRADE
Slot: NECK
STR: -25 STA: -25 WIS: -25
WT: 0.3 Size: SMALL
Class: SHD NEC
Race: ALL

"	[end]
Faded Blue Robe*	[start]	"Faded Blue Robe*

LORE ITEM
Slot: CHEST
AC: 2
WT: 0.7  Size: MEDIUM
Class: WIZ MAG ENC
Race: HUM HIE HEF

"	[end]
Faded Brown Tunic*	[start]	"Faded Brown Tunic*

LORE ITEM
Slot: CHEST
AC: 2
WT: 1.0  Size: MEDIUM
Class: BRD
Race: ELF HEF

"	[end]
Faded Cloak	[start]	"Faded Cloak

LORE ITEM  NO DROP
Slot: BACK
AC: 5
WT: 0.5  Size: MEDIUM
Class: ALL
Race: ALL

"	[end]
Faded Gold Training Tunic*	[start]	"Faded Gold Training Tunic*

LORE ITEM
Slot: CHEST
AC: 2
WT: 0.8  Size: MEDIUM
Class: CLR
Race: HIE

"	[end]
Faded Salil`s Writ Page	[start]	"Faded Salil`s Writ Page

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
Faded Tunic*	[start]	"Faded Tunic*

LORE ITEM
Slot: CHEST
AC: 2
WT: 0.7  Size: MEDIUM
Class: CLR PAL
Race: HUM HIE HEF


"	[end]
Faded Velishoul`s Tome Page	[start]	"Faded Velishoul`s Tome Page

WT: 0.1  Size: TINY
Class: ALL
Race: ALL

"	[end]
